6894,2021-03-02 14:05:00,TYPE= 1
8291,2021-03-02 14:06:00,TYPE= 1
8291,2021-03-02 14:06:00,TYPE= 1
7072,2021-03-02 14:07:00,TYPE= 1
7385,2021-03-02 14:07:00,TYPE= 1
6057,2021-03-02 14:08:00,TYPE= 1
8281,2021-03-02 14:10:00,TYPE= 1
6715,2021-03-02 14:10:00,TYPE= 1
7868,2021-03-02 14:10:00,TYPE= 1
7016,2021-03-02 14:54:00,TYPE= 1
6700,2021-03-02 20:32:00,TYPE= 1
6700,2021-03-02 20:32:00,TYPE= 1
8299,2021-03-02 20:35:00,TYPE= 1
8292,2021-03-02 21:06:00,TYPE= 1
5924,2021-03-02 21:19:00,TYPE= 1
8281,2021-03-03 05:48:00,TYPE= 0
6057,2021-03-03 06:09:00,TYPE= 0
6060,2021-03-03 06:21:00,TYPE= 0
7784,2021-03-03 06:26:00,TYPE= 0
5949,2021-03-03 06:27:00,TYPE= 0
5682,2021-03-03 06:28:00,TYPE= 0
6128,2021-03-03 06:31:00,TYPE= 0
6882,2021-03-03 06:32:00,TYPE= 0
6882,2021-03-03 06:32:00,TYPE= 0
7039,2021-03-03 06:33:00,TYPE= 0
6777,2021-03-03 06:34:00,TYPE= 0
6908,2021-03-03 06:35:00,TYPE= 0
7388,2021-03-03 06:35:00,TYPE= 0
5477,2021-03-03 06:38:00,TYPE= 0
6161,2021-03-03 06:44:00,TYPE= 0
6893,2021-03-03 06:49:00,TYPE= 0
5678,2021-03-03 06:50:00,TYPE= 0
8040,2021-03-03 06:52:00,TYPE= 0
8261,2021-03-03 06:55:00,TYPE= 0
7971,2021-03-03 06:55:00,TYPE= 0
6289,2021-03-03 06:56:00,TYPE= 0
7641,2021-03-03 06:56:00,TYPE= 0
6117,2021-03-03 06:58:00,TYPE= 0
7987,2021-03-03 06:58:00,TYPE= 0
5484,2021-03-03 06:59:00,TYPE= 0
8045,2021-03-03 07:00:00,TYPE= 0
7945,2021-03-03 07:02:00,TYPE= 0
3912,2021-03-03 07:02:00,TYPE= 0
6715,2021-03-03 07:02:00,TYPE= 0
6084,2021-03-03 07:02:00,TYPE= 0
5216,2021-03-03 07:02:00,TYPE= 0
8291,2021-03-03 07:03:00,TYPE= 0
8291,2021-03-03 07:03:00,TYPE= 0
7995,2021-03-03 07:03:00,TYPE= 0
8376,2021-03-03 07:04:00,TYPE= 0
5669,2021-03-03 07:06:00,TYPE= 0
8114,2021-03-03 07:07:00,TYPE= 0
6894,2021-03-03 07:07:00,TYPE= 0
8145,2021-03-03 07:08:00,TYPE= 0
7965,2021-03-03 07:09:00,TYPE= 0
6131,2021-03-03 07:10:00,TYPE= 0
3478,2021-03-03 07:11:00,TYPE= 0
5757,2021-03-03 07:11:00,TYPE= 0
6778,2021-03-03 07:11:00,TYPE= 0
7393,2021-03-03 07:13:00,TYPE= 0
7072,2021-03-03 07:14:00,TYPE= 0
7072,2021-03-03 07:14:00,TYPE= 0
6130,2021-03-03 07:16:00,TYPE= 0
6711,2021-03-03 07:25:00,TYPE= 0
6887,2021-03-03 07:34:00,TYPE= 0
5666,2021-03-03 07:45:00,TYPE= 0
7016,2021-03-03 08:08:00,TYPE= 0
7868,2021-03-03 08:36:00,TYPE= 0
5757,2021-03-03 09:04:00,TYPE= 0
7385,2021-03-03 10:05:00,TYPE= 0
8045,2021-03-03 11:21:00,TYPE= 1
8040,2021-03-03 13:00:00,TYPE= 1
5484,2021-03-03 13:00:00,TYPE= 1
6084,2021-03-03 13:02:00,TYPE= 1
6084,2021-03-03 13:02:00,TYPE= 1
6893,2021-03-03 13:03:00,TYPE= 1
7388,2021-03-03 13:03:00,TYPE= 1
5477,2021-03-03 13:03:00,TYPE= 1
8261,2021-03-03 13:04:00,TYPE= 1
6882,2021-03-03 13:04:00,TYPE= 1
6882,2021-03-03 13:04:00,TYPE= 1
7039,2021-03-03 13:04:00,TYPE= 1
6908,2021-03-03 13:04:00,TYPE= 1
6060,2021-03-03 13:05:00,TYPE= 1
6130,2021-03-03 13:05:00,TYPE= 1
3912,2021-03-03 13:05:00,TYPE= 1
5678,2021-03-03 13:05:00,TYPE= 1
5678,2021-03-03 13:05:00,TYPE= 1
7995,2021-03-03 13:05:00,TYPE= 1
8376,2021-03-03 13:05:00,TYPE= 1
6131,2021-03-03 13:06:00,TYPE= 1
7641,2021-03-03 13:06:00,TYPE= 1
5669,2021-03-03 13:06:00,TYPE= 1
7393,2021-03-03 13:06:00,TYPE= 1
6711,2021-03-03 13:07:00,TYPE= 1
8145,2021-03-03 13:07:00,TYPE= 1
6161,2021-03-03 13:07:00,TYPE= 1
6887,2021-03-03 13:09:00,TYPE= 1
7987,2021-03-03 13:12:00,TYPE= 1
7784,2021-03-03 13:16:00,TYPE= 1
6117,2021-03-03 13:16:00,TYPE= 1
8299,2021-03-03 13:17:00,TYPE= 0
6778,2021-03-03 13:23:00,TYPE= 0
6778,2021-03-03 13:23:00,TYPE= 1
5666,2021-03-03 13:24:00,TYPE= 1
6777,2021-03-03 13:29:00,TYPE= 1
6700,2021-03-03 13:31:00,TYPE= 0
5949,2021-03-03 13:35:00,TYPE= 1
5682,2021-03-03 13:47:00,TYPE= 1
3478,2021-03-03 13:52:00,TYPE= 1
8292,2021-03-03 13:54:00,TYPE= 1
8292,2021-03-03 13:54:00,TYPE= 0
6715,2021-03-03 13:58:00,TYPE= 0
8114,2021-03-03 13:59:00,TYPE= 0
6289,2021-03-03 14:00:00,TYPE= 0
7945,2021-03-03 14:00:00,TYPE= 0
7965,2021-03-03 14:00:00,TYPE= 0
7971,2021-03-03 14:00:00,TYPE= 0
6057,2021-03-03 14:01:00,TYPE= 1
7072,2021-03-03 14:01:00,TYPE= 1
5216,2021-03-03 14:01:00,TYPE= 1
6894,2021-03-03 14:01:00,TYPE= 1
7342,2021-03-03 14:02:00,TYPE= 1
8291,2021-03-03 14:02:00,TYPE= 1
8291,2021-03-03 14:02:00,TYPE= 1
6128,2021-03-03 14:08:00,TYPE= 1
7385,2021-03-03 14:09:00,TYPE= 1
7868,2021-03-03 14:12:00,TYPE= 1
7016,2021-03-03 15:15:00,TYPE= 1
8299,2021-03-03 20:30:00,TYPE= 1
6700,2021-03-03 20:33:00,TYPE= 1
8292,2021-03-03 21:00:00,TYPE= 1
8281,2021-03-04 00:54:00,TYPE= 1
5477,2021-03-04 06:25:00,TYPE= 0
6060,2021-03-04 06:27:00,TYPE= 0
